Fecha/Hora, Voltaje V, Current mA, Temperature C,Carga AH
5/30/19 19:03,13.66,1.9,27.43,0.4005273138
5/30/19 19:03,13.69,1.9,27.41,0.4005633333
5/30/19 19:03,13.78,1.9,27.41,0.4005993404
5/30/19 19:03,13.76,1.91,27.37,0.4006358903
5/30/19 19:03,13.69,1.9,27.47,0.4006718723
5/30/19 19:04,13.71,1.9,27.41,0.4007078418
5/30/19 19:04,13.61,1.91,27.47,0.4007443539
5/30/19 19:04,13.91,1.9,27.41,0.4007802983
5/30/19 19:04,13.59,1.96,27.47,0.4008195596
5/30/19 19:04,13.76,1.9,27.41,0.4008554785
5/30/19 19:04,13.74,1.9,27.41,0.400891385
5/30/19 19:04,13.88,1.9,27.49,0.400927279
5/30/19 19:04,13.74,1.9,27.43,0.4009631606
5/30/19 19:04,13.81,1.94,27.49,0.4010012474
5/30/19 19:04,13.74,1.9,27.37,0.4010371038
5/30/19 19:04,13.74,1.9,27.41,0.4010729477
5/30/19 19:04,13.81,1.9,27.41,0.4011087792
5/30/19 19:04,13.74,1.91,27.35,0.4011451524
5/30/19 19:04,13.78,1.94,27.41,0.4011831747
5/30/19 19:04,13.54,1.9,27.43,0.4012189685
5/30/19 19:04,13.64,1.93,27.41,0.4012564111
5/30/19 19:04,13.74,1.91,27.47,0.4012927336
5/30/19 19:04,13.76,1.95,27.37,0.4013312576
5/30/19 19:04,13.76,1.91,27.41,0.4013675545
5/30/19 19:04,13.74,1.91,27.41,0.4014038388
5/30/19 19:05,13.74,1.94,27.41,0.4014417704
5/30/19 19:05,13.74,1.96,27.47,0.4014807952
5/30/19 19:05,13.88,1.9,27.47,0.4015164881
5/30/19 19:05,13.78,1.91,27.43,0.4015527216
5/30/19 19:05,13.76,1.91,27.43,0.4015889426
5/30/19 19:05,13.69,1.94,27.41,0.4016268095
5/30/19 19:05,13.69,1.92,27.43,0.4016635579
5/30/19 19:05,13.76,1.91,27.41,0.401699741
5/30/19 19:05,13.76,1.91,27.43,0.4017359116
5/30/19 19:05,13.71,1.91,27.37,0.4017720697
5/30/19 19:05,13.59,1.92,27.41,0.4018087677
5/30/19 19:05,13.74,1.91,27.43,0.4018449008
5/30/19 19:05,13.74,1.91,27.47,0.4018810214
5/30/19 19:05,13.66,1.91,27.47,0.4019171295
5/30/19 19:05,13.88,1.92,27.47,0.4019537772
5/30/19 19:05,13.66,1.91,27.43,0.4019898603
5/30/19 19:05,13.76,1.91,27.41,0.402025931
5/30/19 19:05,13.81,1.91,27.43,0.4020619893
5/30/19 19:05,13.59,1.91,27.43,0.4020980352
5/30/19 19:06,13.71,1.92,27.43,0.40213462
5/30/19 19:06,13.78,1.91,27.47,0.4021706409
5/30/19 19:06,13.74,1.92,27.43,0.4022072007
5/30/19 19:06,13.74,1.92,27.43,0.4022437478
5/30/19 19:06,13.64,1.92,27.43,0.4022802824
5/30/19 19:06,13.83,1.92,27.47,0.4023168044
5/30/19 19:06,13.71,1.92,27.43,0.4023533138
5/30/19 19:06,13.76,1.92,27.49,0.4023898107
5/30/19 19:06,13.71,1.92,27.49,0.402426295
5/30/19 19:06,13.49,1.92,27.43,0.4024627667
5/30/19 19:06,13.64,1.92,27.41,0.4024992259
5/30/19 19:06,14,1.92,27.43,0.4025356725
5/30/19 19:06,13.64,1.92,27.49,0.4025721066
5/30/19 19:06,13.76,1.97,27.41,0.4026112792
5/30/19 19:06,13.74,1.91,27.43,0.4026471377
5/30/19 19:06,13.78,1.91,27.49,0.4026829838
5/30/19 19:06,13.69,1.92,27.43,0.4027193676
5/30/19 19:06,13.71,1.92,27.47,0.4027557388
5/30/19 19:06,13.76,1.91,27.55,0.4027915478
5/30/19 19:07,13.69,1.92,27.43,0.4028278942
5/30/19 19:07,13.69,1.92,27.53,0.4028642281
5/30/19 19:07,13.66,1.92,27.43,0.4029005495
5/30/19 19:07,13.66,1.92,27.53,0.4029368584
5/30/19 19:07,13.69,1.91,27.47,0.4029726056
5/30/19 19:07,13.69,1.91,27.49,0.4030083405
5/30/19 19:07,13.71,1.91,27.47,0.4030440631
5/30/19 19:07,13.76,1.91,27.49,0.4030797735
5/30/19 19:07,13.69,1.91,27.41,0.4031154717
5/30/19 19:07,13.64,1.91,27.55,0.4031511576
5/30/19 19:07,13.74,1.9,27.47,0.4031862826
5/30/19 19:07,13.76,1.91,27.43,0.4032219441
5/30/19 19:07,13.96,1.91,27.47,0.4032575934
5/30/19 19:07,13.69,1.91,27.47,0.4032932305
5/30/19 19:07,13.78,1.91,27.49,0.4033288554
5/30/19 19:07,13.81,1.9,27.49,0.4033639198
5/30/19 19:07,13.66,1.91,27.49,0.4033995204
5/30/19 19:07,13.66,1.93,27.53,0.4034362048
5/30/19 19:07,13.78,1.91,27.43,0.4034717808
5/30/19 19:07,13.71,1.9,27.43,0.4035067968
5/30/19 19:08,13.76,1.91,27.55,0.4035423485
5/30/19 19:08,13.71,1.92,27.47,0.4035784357
5/30/19 19:08,13.78,1.95,27.49,0.4036161533
5/30/19 19:08,13.71,1.91,27.53,0.4036516681
5/30/19 19:08,13.74,1.9,27.47,0.4036866233
5/30/19 19:08,13.56,1.96,27.47,0.4037248504
5/30/19 19:08,13.74,1.91,27.47,0.4037603283
5/30/19 19:08,13.76,1.91,27.47,0.4037957942
5/30/19 19:08,13.71,1.91,27.49,0.4038312479
5/30/19 19:08,13.64,1.9,27.49,0.4038661425
5/30/19 19:08,13.74,1.91,27.49,0.4039015721
5/30/19 19:08,13.81,1.91,27.47,0.4039369896
5/30/19 19:08,13.74,1.91,27.49,0.4039723949
5/30/19 19:08,13.74,1.9,27.43,0.4040072417
5/30/19 19:08,13.74,1.91,27.47,0.404042623
5/30/19 19:08,13.71,1.9,27.47,0.4040774458
5/30/19 19:08,13.76,1.91,27.53,0.404112803
5/30/19 19:08,13.86,1.91,27.47,0.4041481481
5/30/19 19:08,13.61,1.9,27.41,0.4041829352
5/30/19 19:09,14,1.9,27.47,0.4042177103
5/30/19 19:09,13.76,1.91,27.47,0.4042530194
5/30/19 19:09,13.66,1.96,27.49,0.4042910455
5/30/19 19:09,13.52,1.9,27.59,0.4043257844
5/30/19 19:09,13.66,1.9,27.49,0.4043605115
5/30/19 19:09,13.71,1.9,27.43,0.4043952267
5/30/19 19:09,13.78,1.9,27.55,0.4044299301
5/30/19 19:09,13.78,1.95,27.47,0.4044673483
5/30/19 19:09,13.71,1.9,27.59,0.4045020276
5/30/19 19:09,13.78,1.9,27.49,0.4045366951
5/30/19 19:09,13.81,1.89,27.49,0.4045708057
5/30/19 19:09,13.76,1.9,27.49,0.4046054496
5/30/19 19:09,13.78,1.89,27.47,0.4046395369
5/30/19 19:09,13.66,1.92,27.55,0.4046752469
5/30/19 19:09,13.76,1.94,27.53,0.404712034
5/30/19 19:09,13.69,1.89,27.47,0.4047460858
5/30/19 19:09,13.66,1.9,27.47,0.4047806704
5/30/19 19:09,13.74,1.92,27.49,0.4048163321
5/30/19 19:09,13.81,1.89,27.43,0.4048503487
5/30/19 19:09,13.81,1.95,27.47,0.404887619
5/30/19 19:10,13.74,1.88,27.49,0.4049210678
5/30/19 19:10,13.78,1.95,27.53,0.4049583135
5/30/19 19:10,13.81,1.89,27.53,0.4049922828
5/30/19 19:10,13.74,1.89,27.49,0.4050262407
5/30/19 19:10,13.76,1.89,27.49,0.4050601869
5/30/19 19:10,13.86,1.9,27.55,0.4050946653
5/30/19 19:10,13.71,1.95,27.53,0.4051318498
5/30/19 19:10,13.78,1.89,27.53,0.4051657609
5/30/19 19:10,13.71,1.9,27.47,0.4052002038
5/30/19 19:10,13.69,1.92,27.43,0.4052357216
5/30/19 19:10,14.08,1.9,27.47,0.4052701409
5/30/19 19:10,13.78,1.95,27.53,0.4053072641
5/30/19 19:10,13.78,1.9,27.53,0.4053416596
5/30/19 19:10,13.81,1.92,27.49,0.4053771293
5/30/19 19:10,14.03,1.89,27.43,0.4054109584
5/30/19 19:10,13.69,1.9,27.49,0.4054453189
5/30/19 19:10,13.78,1.89,27.53,0.405479125
5/30/19 19:10,13.66,1.88,27.47,0.4055123771
5/30/19 19:10,13.56,1.93,27.55,0.4055483302
5/30/19 19:11,13.74,1.88,27.55,0.4055815593
5/30/19 19:11,13.54,1.89,27.49,0.4056153194
5/30/19 19:11,13.76,1.89,27.53,0.4056490681
5/30/19 19:11,13.59,1.88,27.53,0.4056822633
5/30/19 19:11,13.66,1.94,27.53,0.4057186992
5/30/19 19:11,13.66,1.9,27.43,0.4057529551
5/30/19 19:11,13.83,1.94,27.47,0.4057893667
5/30/19 19:11,13.74,1.87,27.49,0.4058219739
5/30/19 19:11,13.88,1.88,27.49,0.4058551117
5/30/19 19:11,13.74,1.94,27.59,0.4058914876
5/30/19 19:11,13.69,1.88,27.49,0.4059246024
5/30/19 19:11,13.78,1.94,27.47,0.4059609542
5/30/19 19:11,14.05,1.88,27.59,0.405994046
5/30/19 19:11,13.81,1.94,27.49,0.4060303738
5/30/19 19:11,13.83,1.88,27.53,0.4060634427
5/30/19 19:11,13.74,1.88,27.55,0.4060965004
5/30/19 19:11,13.71,1.94,27.55,0.4061327924
5/30/19 19:11,13.78,1.88,27.53,0.4061658273
5/30/19 19:11,13.76,1.94,27.59,0.4062020953
5/30/19 19:12,13.81,1.88,27.53,0.4062351073
5/30/19 19:12,13.93,1.88,27.61,0.4062681081
5/30/19 19:12,14.08,1.93,27.53,0.4063038
5/30/19 19:12,13.66,1.88,27.49,0.4063367781
5/30/19 19:12,13.74,1.93,27.61,0.4063724464
5/30/19 19:12,13.81,1.88,27.59,0.4064054018
5/30/19 19:12,13.78,1.92,27.49,0.4064405063
5/30/19 19:12,13.78,1.9,27.59,0.4064745191
5/30/19 19:12,14.05,1.88,27.59,0.4065074405
5/30/19 19:12,13.81,1.93,27.67,0.4065430499
5/30/19 19:12,13.76,1.88,27.55,0.4065759487
5/30/19 19:12,13.76,1.93,27.61,0.4066115346
5/30/19 19:12,13.76,1.88,27.63,0.4066444107
5/30/19 19:12,13.71,1.88,27.53,0.4066772758
5/30/19 19:12,13.76,1.93,27.49,0.4067128266
5/30/19 19:12,13.76,1.88,27.49,0.406745669
5/30/19 19:12,13.76,1.93,27.53,0.4067811963
5/30/19 19:12,13.81,1.93,27.61,0.4068167116
5/30/19 19:12,13.93,1.93,27.55,0.4068522149
5/30/19 19:12,13.76,1.93,27.53,0.4068877063
5/30/19 19:13,13.69,1.88,27.55,0.4069204917
5/30/19 19:13,13.78,1.93,27.61,0.4069559596
5/30/19 19:13,13.96,1.88,27.53,0.4069887224
5/30/19 19:13,13.83,1.93,27.55,0.4070241669
5/30/19 19:13,13.74,1.88,27.49,0.4070569073
5/30/19 19:13,13.71,1.93,27.53,0.4070923284
5/30/19 19:13,13.71,1.93,27.53,0.4071277376
5/30/19 19:13,13.71,1.88,27.53,0.407160444
5/30/19 19:13,13.83,1.94,27.59,0.4071963679
5/30/19 19:13,13.74,1.92,27.55,0.4072312038
5/30/19 19:13,13.86,1.92,27.59,0.4072660279
5/30/19 19:13,13.74,1.88,27.53,0.4072986891
5/30/19 19:13,13.83,1.88,27.53,0.4073313393
5/30/19 19:13,13.83,1.93,27.55,0.4073666667
5/30/19 19:13,13.76,1.88,27.53,0.4073992945
5/30/19 19:13,13.78,1.93,27.53,0.4074345986
5/30/19 19:13,13.76,1.87,27.59,0.4074666667
5/30/19 19:13,13.61,1.9,27.63,0.4075003358
5/30/19 19:13,13.74,1.92,27.53,0.407535068
5/30/19 19:14,13.71,1.87,27.59,0.4075671031
5/30/19 19:14,13.93,1.93,27.55,0.4076023494
5/30/19 19:14,13.76,1.87,27.53,0.4076343624
5/30/19 19:14,13.91,1.93,27.49,0.4076695856
5/30/19 19:14,13.86,1.92,27.43,0.4077042603
5/30/19 19:14,13.78,1.87,27.49,0.4077362401
5/30/19 19:14,13.76,1.92,27.53,0.407770892
5/30/19 19:14,13.74,1.88,27.53,0.4078033864
5/30/19 19:14,13.71,1.92,27.49,0.4078380154
5/30/19 19:14,13.69,1.87,27.53,0.4078699514
5/30/19 19:14,13.81,1.9,27.49,0.4079034853
5/30/19 19:14,13.78,1.92,27.53,0.4079380801
5/30/19 19:14,13.71,1.87,27.49,0.4079699832
5/30/19 19:14,13.66,1.93,27.53,0.4080050913
5/30/19 19:14,13.78,1.87,27.55,0.4080369725
5/30/19 19:14,13.83,1.93,27.53,0.4080720576
5/30/19 19:14,13.66,1.9,27.53,0.4081055239
5/30/19 19:14,13.71,1.93,27.61,0.4081405858
5/30/19 19:14,13.76,1.95,27.49,0.4081767068
5/30/19 19:14,13.78,1.89,27.49,0.4082096035
5/30/19 19:15,13.76,1.9,27.55,0.4082430244
5/30/19 19:15,13.76,1.91,27.53,0.4082769694
5/30/19 19:15,13.71,1.89,27.53,0.4083098328
5/30/19 19:15,13.76,1.89,27.53,0.4083426852
5/30/19 19:15,13.64,1.89,27.59,0.4083755266
5/30/19 19:15,13.74,1.95,27.47,0.4084115661
5/30/19 19:15,13.74,1.89,27.53,0.408444385
5/30/19 19:15,13.66,1.9,27.49,0.4084777277
5/30/19 19:15,13.76,1.89,27.55,0.4085105246
5/30/19 19:15,13.86,1.89,27.47,0.4085433105
5/30/19 19:15,13.78,1.94,27.53,0.4085787575
5/30/19 19:15,13.64,1.89,27.49,0.4086115211
5/30/19 19:15,14.03,1.92,27.53,0.4086458765
5/30/19 19:15,13.74,1.89,27.49,0.4086786179
5/30/19 19:15,13.83,1.89,27.55,0.4087113485
5/30/19 19:15,13.83,1.89,27.59,0.4087440681
5/30/19 19:15,13.91,1.89,27.49,0.4087767768
5/30/19 19:15,14.08,1.94,27.53,0.4088121435
5/30/19 19:15,13.78,1.88,27.63,0.4088442962
5/30/19 19:16,13.78,1.89,27.55,0.4088769718
5/30/19 19:16,13.86,1.89,27.55,0.4089096365
5/30/19 19:16,13.66,1.89,27.53,0.4089422904
5/30/19 19:16,13.71,1.94,27.53,0.4089776
5/30/19 19:16,13.86,1.89,27.59,0.4090102316
5/30/19 19:16,13.61,1.94,27.53,0.4090455182
5/30/19 19:16,13.59,1.88,27.47,0.4090775945
5/30/19 19:16,13.76,1.89,27.49,0.4091101932
5/30/19 19:16,13.78,1.88,27.55,0.4091422481
5/30/19 19:16,13.76,1.94,27.49,0.4091774892
5/30/19 19:16,13.64,1.94,27.53,0.4092127185
5/30/19 19:16,13.78,1.89,27.53,0.409245273
5/30/19 19:16,13.76,1.89,27.53,0.4092778166
5/30/19 19:16,13.86,1.92,27.59,0.4093119468
5/30/19 19:16,13.98,1.89,27.59,0.4093444685
5/30/19 19:16,13.74,1.94,27.55,0.4093796407
5/30/19 19:16,13.69,1.88,27.55,0.4094116082
5/30/19 19:16,13.78,1.94,27.55,0.4094467576
5/30/19 19:16,13.81,1.89,27.55,0.4094792352
5/30/19 19:16,13.74,1.89,27.55,0.4095117021
5/30/19 19:17,13.74,1.9,27.67,0.40954469
5/30/19 19:17,13.81,1.88,27.55,0.4095766035
5/30/19 19:17,13.66,1.94,27.55,0.4096116963
5/30/19 19:17,13.76,1.89,27.49,0.4096441196
5/30/19 19:17,13.91,1.88,27.55,0.4096760007
5/30/19 19:17,13.76,1.89,27.61,0.4097084025
5/30/19 19:17,13.64,1.89,27.53,0.4097407936
5/30/19 19:17,13.74,1.94,27.59,0.40977583
5/30/19 19:17,13.76,1.88,27.55,0.409807668
5/30/19 19:17,13.76,1.94,27.61,0.4098426817
5/30/19 19:17,13.74,1.89,27.55,0.409875029
5/30/19 19:17,13.76,1.89,27.53,0.4099073656
5/30/19 19:17,13.88,1.94,27.55,0.4099423453
5/30/19 19:17,13.76,1.89,27.63,0.40997466
5/30/19 19:17,13.76,1.95,27.55,0.4100101476
5/30/19 19:17,13.66,1.88,27.55,0.4100419098
5/30/19 19:17,13.56,1.89,27.59,0.4100741919
5/30/19 19:17,13.66,1.89,27.59,0.4101064634
5/30/19 19:17,13.74,1.89,27.59,0.4101387241
5/30/19 19:18,13.78,1.94,27.59,0.4101736249
5/30/19 19:18,13.74,1.91,27.63,0.410206924
5/30/19 19:18,13.71,1.93,27.55,0.4102412719
5/30/19 19:18,13.93,1.88,27.59,0.4102729591
5/30/19 19:18,13.86,1.89,27.59,0.4103051656
5/30/19 19:18,13.74,1.88,27.63,0.4103368317
5/30/19 19:18,13.69,1.89,27.63,0.4103690169
5/30/19 19:18,13.78,1.94,27.59,0.4104038392
5/30/19 19:18,13.86,1.89,27.67,0.4104360026
5/30/19 19:18,13.86,1.89,27.61,0.4104681555
5/30/19 19:18,13.76,1.88,27.59,0.4104997684
5/30/19 19:18,13.64,1.89,27.55,0.4105319001
5/30/19 19:18,13.76,1.93,27.59,0.4105661376
5/30/19 19:18,13.66,1.9,27.55,0.4105987767
5/30/19 19:18,13.66,1.94,27.63,0.4106335207
5/30/19 19:18,13.66,1.89,27.59,0.410665609
5/30/19 19:18,13.76,1.89,27.59,0.4106976867
5/30/19 19:18,13.71,1.92,27.55,0.4107313398
5/30/19 19:18,13.74,1.89,27.53,0.4107633961
5/30/19 19:19,13.71,1.94,27.59,0.4107980842
5/30/19 19:19,13.69,1.88,27.61,0.4108295905
5/30/19 19:19,13.61,1.94,27.55,0.4108642562
5/30/19 19:19,13.64,1.91,27.63,0.4108973259
5/30/19 19:19,13.88,1.89,27.63,0.4109293283
5/30/19 19:19,13.78,1.94,27.67,0.4109639604
5/30/19 19:19,13.74,1.89,27.63,0.4109959413
5/30/19 19:19,13.83,1.93,27.59,0.4110300231
5/30/19 19:19,13.74,1.88,27.61,0.4110614547
5/30/19 19:19,13.81,1.9,27.63,0.4110939314
5/30/19 19:19,13.88,1.93,27.55,0.4111279802
5/30/19 19:19,13.74,1.87,27.59,0.4111588526
5/30/19 19:19,13.76,1.94,27.63,0.411193407
5/30/19 19:19,13.88,1.87,27.59,0.4112242584
5/30/19 19:19,13.76,1.91,27.63,0.4112572088
5/30/19 19:19,13.86,1.94,27.59,0.4112917298
5/30/19 19:19,13.61,1.88,27.59,0.4113230769
5/30/19 19:19,13.71,1.93,27.49,0.4113570487
5/30/19 19:19,13.88,1.88,27.63,0.4113883748
5/30/19 19:19,13.78,1.93,27.59,0.4114223247
5/30/19 19:20,13.78,1.88,27.63,0.4114536296
5/30/19 19:20,13.69,1.93,27.59,0.4114875576
5/30/19 19:20,13.69,1.93,27.53,0.4115214744
5/30/19 19:20,13.86,1.89,27.63,0.4115532741
5/30/19 19:20,13.69,1.94,27.55,0.4115876953
5/30/19 19:20,13.66,1.94,27.63,0.4116221053
5/30/19 19:20,13.74,1.89,27.67,0.4116538727
5/30/19 19:20,13.78,1.93,27.59,0.4116877343
5/30/19 19:20,13.69,1.88,27.49,0.4117189545
5/30/19 19:20,13.74,1.93,27.59,0.4117527942
5/30/19 19:20,13.78,1.88,27.55,0.4117839934
5/30/19 19:20,13.69,1.94,27.67,0.4118183372
5/30/19 19:20,13.71,1.88,27.59,0.4118495154
5/30/19 19:20,13.71,1.88,27.55,0.4118806833
5/30/19 19:20,13.59,1.93,27.67,0.4119144687
5/30/19 19:20,13.66,1.88,27.55,0.4119456158
5/30/19 19:20,13.66,1.94,27.63,0.4119799048
5/30/19 19:20,13.71,1.88,27.59,0.4120110309
5/30/19 19:20,13.76,1.91,27.55,0.4120437223
5/30/19 19:21,13.81,1.92,27.55,0.4120769281
5/30/19 19:21,13.81,1.88,27.63,0.412108023
5/30/19 19:21,13.81,1.94,27.59,0.4121422572
5/30/19 19:21,13.81,1.89,27.55,0.412173856
5/30/19 19:21,13.83,1.94,27.67,0.4122080682
5/30/19 19:21,13.71,1.87,27.59,0.4122385965
5/30/19 19:21,13.74,1.88,27.63,0.4122696393
5/30/19 19:21,13.81,1.94,27.63,0.412303819
5/30/19 19:21,13.81,1.88,27.59,0.412334841
5/30/19 19:21,13.81,1.94,27.63,0.4123689989
5/30/19 19:21,13.74,1.88,27.59,0.4124
5/30/19 19:21,13.61,1.88,27.59,0.412430991
5/30/19 19:21,13.71,1.88,27.59,0.4124619718
5/30/19 19:21,13.81,1.94,27.59,0.4124960865
5/30/19 19:21,13.61,1.93,27.55,0.412529666
5/30/19 19:21,13.93,1.88,27.67,0.4125606155
5/30/19 19:21,13.78,1.94,27.67,0.4125946972
5/30/19 19:21,13.76,1.89,27.69,0.4126261496
5/30/19 19:21,13.81,1.88,27.67,0.4126570681
5/30/19 19:21,13.78,1.93,27.59,0.4126905938
5/30/19 19:22,13.88,1.88,27.63,0.4127214917
5/30/19 19:22,13.71,1.94,27.69,0.4127555192
5/30/19 19:22,13.96,1.88,27.63,0.4127863963
5/30/19 19:22,13.91,1.88,27.59,0.4128172634
5/30/19 19:22,13.76,1.88,27.61,0.4128481203
5/30/19 19:22,14.03,1.88,27.63,0.4128789672
5/30/19 19:22,13.76,1.93,27.63,0.4129124183
5/30/19 19:22,13.74,1.88,27.67,0.4129432446
5/30/19 19:22,13.59,1.93,27.67,0.4129766743
5/30/19 19:22,13.83,1.88,27.61,0.41300748
5/30/19 19:22,13.78,1.88,27.63,0.4130382756
5/30/19 19:22,13.78,1.93,27.67,0.4130716735
5/30/19 19:22,13.81,1.88,27.67,0.4131024486
5/30/19 19:22,13.81,1.93,27.59,0.413135825
5/30/19 19:22,13.76,1.88,27.63,0.4131665796
5/30/19 19:22,13.78,1.89,27.59,0.4131978463
5/30/19 19:22,13.74,1.92,27.63,0.4132306688
5/30/19 19:22,13.74,1.88,27.63,0.4132613929
5/30/19 19:22,13.88,1.93,27.67,0.4132947162
5/30/19 19:23,13.83,1.87,27.67,0.4133248981
5/30/19 19:23,13.78,1.94,27.59,0.4133587219
5/30/19 19:23,13.88,1.87,27.67,0.4133888835
5/30/19 19:23,13.71,1.89,27.69,0.4134200782
5/30/19 19:23,13.78,1.93,27.63,0.4134533485
5/30/19 19:23,13.71,1.93,27.55,0.413486608
5/30/19 19:23,14.03,1.93,27.67,0.4135198567
5/30/19 19:23,13.71,1.87,27.69,0.4135499674
5/30/19 19:23,13.74,1.93,27.63,0.4135831949
5/30/19 19:23,13.74,1.87,27.69,0.4136132856
5/30/19 19:23,13.76,1.88,27.73,0.4136438874
5/30/19 19:23,13.76,1.93,27.67,0.4136770833
5/30/19 19:23,13.81,1.88,27.69,0.4137076648
5/30/19 19:23,13.74,1.93,27.69,0.4137408396
5/30/19 19:23,13.71,1.88,27.69,0.4137714007
5/30/19 19:23,13.78,1.89,27.63,0.4138024723
5/30/19 19:23,13.78,1.93,27.67,0.4138356155
5/30/19 19:23,13.76,1.88,27.67,0.4138661463
5/30/19 19:23,13.86,1.93,27.63,0.4138992684
5/30/19 19:23,13.76,1.88,27.67,0.4139297789
5/30/19 19:24,13.86,1.89,27.69,0.4139607996
5/30/19 19:24,13.69,1.88,27.63,0.4139912902
5/30/19 19:24,13.81,1.88,27.67,0.4140217709
5/30/19 19:24,13.69,1.94,27.67,0.4140553606
5/30/19 19:24,13.74,1.88,27.63,0.414085821
5/30/19 19:24,13.74,1.93,27.67,0.4141188698
5/30/19 19:24,13.88,1.88,27.67,0.41414931
5/30/19 19:24,13.69,1.89,27.67,0.4141802597
5/30/19 19:24,13.74,1.92,27.73,0.4142127577
5/30/19 19:24,13.76,1.89,27.67,0.4142436871
5/30/19 19:24,13.86,1.95,27.73,0.4142777219
5/30/19 19:24,13.88,1.89,27.67,0.4143086308
5/30/19 19:24,13.69,1.9,27.63,0.4143400487
5/30/19 19:24,13.78,1.89,27.59,0.4143709374
5/30/19 19:24,13.76,1.89,27.63,0.4144018161
5/30/19 19:24,13.86,1.91,27.63,0.4144337224
5/30/19 19:24,13.74,1.93,27.69,0.4144666559
5/30/19 19:24,13.71,1.89,27.63,0.4144975041
5/30/19 19:24,13.74,1.89,27.67,0.4145283422
5/30/19 19:25,13.78,1.9,27.67,0.4145596889
5/30/19 19:25,13.86,1.89,27.63,0.414590507
5/30/19 19:25,13.81,1.89,27.69,0.4146213152
5/30/19 19:25,13.81,1.94,27.67,0.4146547045
5/30/19 19:25,13.91,1.88,27.67,0.4146849741
5/30/19 19:25,13.59,1.91,27.67,0.4147167881
5/30/19 19:25,13.78,1.89,27.73,0.4147475558
5/30/19 19:25,13.74,1.89,27.59,0.4147783136
5/30/19 19:25,13.78,1.94,27.73,0.4148116505
5/30/19 19:25,13.66,1.89,27.67,0.414842388
5/30/19 19:25,13.76,1.95,27.73,0.4148762213
5/30/19 19:25,13.66,1.89,27.75,0.4149069384
5/30/19 19:25,13.76,1.89,27.67,0.4149376455
5/30/19 19:25,13.66,1.89,27.67,0.4149683428
5/30/19 19:25,13.78,1.89,27.63,0.4149990301
5/30/19 19:25,13.71,1.94,27.67,0.4150322935
5/30/19 19:25,14,1.88,27.69,0.4150624434
5/30/19 19:25,13.76,1.88,27.69,0.4150925836
5/30/19 19:25,13.74,1.88,27.67,0.4151227141
5/30/19 19:26,13.81,1.89,27.67,0.4151533516
5/30/19 19:26,13.71,1.94,27.69,0.4151865633
5/30/19 19:26,13.59,1.88,27.63,0.415216664
5/30/19 19:26,13.71,1.95,27.63,0.4152503713
5/30/19 19:26,13.88,1.89,27.61,0.4152809685
5/30/19 19:26,13.76,1.94,27.67,0.4153141382
5/30/19 19:26,13.74,1.88,27.67,0.4153441988
5/30/19 19:26,13.78,1.89,27.61,0.4153747661
5/30/19 19:26,13.83,1.93,27.67,0.4154073883
5/30/19 19:26,13.76,1.94,27.69,0.4154405161
5/30/19 19:26,13.71,1.89,27.69,0.4154710531
5/30/19 19:26,13.76,1.89,27.67,0.4155015801
5/30/19 19:26,13.71,1.89,27.69,0.4155320974
5/30/19 19:26,13.74,1.94,27.69,0.4155651838
5/30/19 19:26,13.76,1.88,27.69,0.4155951652
5/30/19 19:26,13.78,1.94,27.67,0.4156282307
5/30/19 19:26,13.74,1.88,27.69,0.4156581924
5/30/19 19:26,13.76,1.88,27.75,0.4156881443
5/30/19 19:26,13.91,1.91,27.73,0.4157196328
5/30/19 19:26,13.74,1.88,27.67,0.4157495652
5/30/19 19:27,13.83,1.94,27.63,0.4157825793
5/30/19 19:27,13.71,1.89,27.73,0.4158130071
5/30/19 19:27,13.78,1.89,27.69,0.4158434251
5/30/19 19:27,13.74,1.89,27.73,0.4158738333
5/30/19 19:27,13.69,1.88,27.69,0.4159037168
5/30/19 19:27,13.64,1.9,27.63,0.4159346203
5/30/19 19:27,13.56,1.89,27.69,0.4159649992
5/30/19 19:27,13.69,1.93,27.69,0.4159974268
5/30/19 19:27,13.74,1.9,27.69,0.4160283004
5/30/19 19:27,13.83,1.9,27.73,0.416059164
5/30/19 19:27,13.74,1.9,27.69,0.4160900177
5/30/19 19:27,13.71,1.91,27.67,0.4161213758
5/30/19 19:27,13.64,1.92,27.69,0.416153238
5/30/19 19:27,13.69,1.91,27.67,0.4161845758
5/30/19 19:27,13.78,1.91,27.69,0.4162159036
5/30/19 19:27,13.81,1.92,27.69,0.4162477353
5/30/19 19:27,13.74,1.96,27.69,0.4162816123
5/30/19 19:27,13.71,1.91,27.69,0.4163129094
5/30/19 19:27,13.78,1.9,27.69,0.4163436828
5/30/19 19:28,13.74,1.91,27.73,0.4163749599
5/30/19 19:28,13.66,1.91,27.67,0.4164062269
5/30/19 19:28,13.74,1.9,27.75,0.4164369705
5/30/19 19:28,13.83,1.91,27.73,0.4164682176
5/30/19 19:28,13.76,1.91,27.67,0.4164994546
5/30/19 19:28,13.71,1.91,27.75,0.4165306816
5/30/19 19:28,13.76,1.91,27.69,0.4165618987
5/30/19 19:28,13.76,1.92,27.67,0.4165936187
5/30/19 19:28,13.74,1.91,27.75,0.4166248156
5/30/19 19:28,13.74,1.9,27.75,0.4166554897
5/30/19 19:28,13.71,1.9,27.73,0.4166861538
5/30/19 19:28,13.83,1.9,27.79,0.4167168082
